2209.8,1859.19,0,2139.4,1843,0
2244.39,1859.77,0,2176.2,1843,0
2278.69,1860.5,0,2213,1843,0
2317.5,1861.11,0,2249.8,1843,0
2351.29,1861.74,0,2286.6,1843,0
2385.31,1862.46,0,2323.4,1843,0
2426.62,1863.04,0,2360.2,1843,0
2464.18,1863.7,0,2397,1843,0
2509.6,1864.22,0,2433.8,1843,0
2537.06,1864.95,0,2470.6,1843,0
2575.42,1865.56,0,2507.4,1843,0
2610.64,1866.2,0,2544.2,1843,0
2650.29,1866.85,0,2581,1843,0
2685,1867.51,0,2617.8,1843,0
2722.52,1868.1,0,2654.6,1843,0
2757.86,1868.83,0,2691.4,1843,0
2795.12,1869.43,0,2728.2,1843,0
2834.1,1870.06,0,2765,1843,0
2869.86,1870.77,0,2801.8,1843,0
2902.48,1871.43,0,2838.6,1843,0
2942.97,1871.93,0,2875.4,1843,0
2979.17,1872.68,0,2912.2,1843,0
3013.05,1873.21,0,2949,1843,0
3054.79,1873.94,0,2985.8,1843,0
3087.56,1874.59,0,3022.6,1843,0
3130.81,1875.21,0,3059.4,1843,0
3162.37,1875.78,0,3096.2,1843,0
3202.55,1876.62,0,3133,1843,0
